,x,y,leiden,QC,n_genes,normalize_total,class
55349,8691.835165,1669.703297,7,cell,53,9638.527,Blood vessel associated cells
55350,7816.256684,1674.080214,9,cell,53,13647.059,Excitatory neurons 4
55351,8764.322034,1677.457627,4,cell,53,4585.9497,Endothelial cells
55352,7906.941748,1677.757282,4,cell,53,3459.0093,Endothelial cells
55353,8846.395833,1679.447917,7,cell,53,9726.213,Blood vessel associated cells
55354,8511.285714,1677.918367,6,cell,53,7178.163,Excitatory neurons 3
55355,8044.910112,1686.58427,6,cell,53,11892.45,Excitatory neurons 3
55356,8805.122449,1685.034014,8,cell,53,3103.0952,Unknown
55357,8511.025,1687.1625,3,cell,53,14098.389,Excitatory neurons 1
55358,8570.337979,1692.222997,3,cell,53,26753.418,Excitatory neurons 1
55359,8854.633803,1689.492958,7,cell,53,12842.099,Blood vessel associated cells
55360,8016.81982,1692.292793,6,cell,53,11130.923,Excitatory neurons 3
55361,8098.432653,1692.657143,9,cell,53,13871.796,Excitatory neurons 4
55362,8125.115741,1692.731481,6,cell,53,14152.958,Excitatory neurons 3
55363,8751.30137,1692.60274,8,cell,53,2602.6714,Unknown
55364,8612.088235,1694.566176,8,cell,53,5193.53,Unknown
55365,8681.733591,1700.057915,6,cell,53,25925.355,Excitatory neurons 3
55366,8879.907303,1703.651685,7,cell,53,11032.764,Blood vessel associated cells
55367,8336.951923,1700.3125,4,cell,53,2919.7307,Endothelial cells
55368,8364.170213,1697.553191,1,cell,53,5153.468,Astrocytes
55369,7822.226744,1701.633721,8,cell,53,2812.709,Unknown
55370,8706.446237,1702.387097,11,cell,53,4870.9624,Microglia
55371,8645.370968,1701.596774,6,cell,53,19414.217,Excitatory neurons 3
55372,8267.033333,1701.4,6,cell,53,6794.0996,Excitatory neurons 3
55373,8622.864407,1704.728814,3,cell,53,21608.469,Excitatory neurons 1
55374,8102.137143,1706.691429,11,cell,53,6782.76,Microglia
55375,8816.340909,1705.75,8,cell,53,2669.761,Unknown
55376,7776.168831,1706.688312,8,cell,53,3153.5322,Unknown
55377,7936.301939,1715.160665,6,cell,53,16899.47,Excitatory neurons 3
55378,8074.562162,1711.659459,6,cell,53,16704.54,Excitatory neurons 3
55379,8421.09375,1709.242188,12,cell,53,6122.453,Immature oligodendrocytes
55380,7813.102564,1709.641026,8,cell,53,2874.974,Unknown
55381,7631.084507,1711.225352,11,cell,53,1157.3943,Microglia
55382,8840.770492,1712.327869,8,cell,53,2529.9346,Unknown
55383,8600.676471,1712.941176,4,cell,53,2348.8232,Endothelial cells
55384,7867.884393,1720.017341,8,cell,53,3656.5203,Unknown
55385,8328.62069,1720.922414,4,cell,53,4038.8235,Endothelial cells
55386,8751.33125,1717.91875,11,cell,53,2626.7126,Microglia
55387,8259.838235,1718.463235,1,cell,53,7942.0513,Astrocytes
55388,8275.629834,1720.480663,6,cell,53,11875.436,Excitatory neurons 3
55389,8099.779468,1724.973384,3,cell,53,26232.365,Excitatory neurons 1
55390,8678.425197,1721.937008,3,cell,53,19924.637,Excitatory neurons 1
55391,8607.6,1724.527273,1,cell,53,8931.262,Astrocytes
55392,7743.985222,1725.763547,0,cell,53,11705.858,Inhibitory neurons 1
55393,7913.490099,1731.628713,6,cell,53,9889.07,Excitatory neurons 3
55394,7757.936709,1738.628692,4,cell,53,2186.4558,Endothelial cells
55395,8274.103448,1736.365517,6,cell,53,16454.201,Excitatory neurons 3
55396,8614.649215,1739.376963,1,cell,53,8782.57,Astrocytes
55397,8647.765517,1738.448276,3,cell,53,18683.502,Excitatory neurons 1
55398,8768.434783,1737.76087,1,cell,53,7198.3984,Astrocytes
55399,8261.210046,1742.43379,6,cell,53,16669.156,Excitatory neurons 3
55400,8422.181818,1743.75,3,cell,53,16703.502,Excitatory neurons 1
55401,7870.862385,1746.697248,11,cell,53,8274.321,Microglia
55402,8624.65019,1751.285171,6,cell,53,21533.537,Excitatory neurons 3
55403,8083.295775,1751.478873,8,cell,53,5509.148,Unknown
55404,8208.161017,1751.860169,3,cell,53,26134.24,Excitatory neurons 1
55405,8566.654412,1750.786765,1,cell,53,6677.9775,Astrocytes
55406,8538.572864,1752.889447,0,cell,53,22702.715,Inhibitory neurons 1
55407,8276.142202,1755.077982,6,cell,53,15766.839,Excitatory neurons 3
55408,7808.141304,1755.353261,17,cell,53,18758.46,Inhibitory neurons 2
55409,8060.91954,1753.850575,9,cell,53,10916.685,Excitatory neurons 4
55410,7694.509434,1752.301887,4,cell,53,2019.0944,Endothelial cells
55411,8006.329412,1756.535294,6,cell,53,8880.858,Excitatory neurons 3
55412,8490.396476,1756.585903,3,cell,53,23033.832,Excitatory neurons 1
55413,8520.337079,1757.589888,4,cell,53,4600.87,Endothelial cells
55414,7665.467066,1758.419162,11,cell,53,1740.3114,Microglia
55415,8345.321608,1764.371859,6,cell,53,12266.682,Excitatory neurons 3
55416,8690.8,1767.413953,3,cell,53,20473.232,Excitatory neurons 1
55417,8417.0,1766.446429,5,cell,53,15204.214,Excitatory neurons 2
55418,7791.219626,1773.686916,13,cell,53,4534.1924,Pericytes
55419,8101.620112,1772.787709,4,cell,53,2620.151,Endothelial cells
55420,8564.309735,1775.053097,1,cell,53,4533.433,Astrocytes
55421,8584.865031,1777.871166,0,cell,53,10057.896,Inhibitory neurons 1
55422,8816.484848,1784.721763,4,cell,53,2535.5151,Endothelial cells
55423,8400.467626,1778.064748,11,cell,53,2700.611,Microglia
55424,7731.345238,1785.616071,3,cell,53,17607.527,Excitatory neurons 1
55425,8067.221198,1787.087558,8,cell,53,4451.8022,Unknown
55426,8679.459459,1784.0,1,cell,53,4730.7573,Astrocytes
55427,8607.658915,1785.085271,4,cell,53,5589.884,Endothelial cells
55428,8611.381443,1795.453608,11,cell,53,4363.6133,Microglia
55429,8104.207493,1799.149856,3,cell,53,20859.121,Excitatory neurons 1
55430,8485.393443,1793.016393,3,cell,53,15558.442,Excitatory neurons 1
55431,8187.864407,1797.29661,4,cell,53,2007.1185,Endothelial cells
55432,8270.109649,1801.337719,6,cell,53,13569.719,Excitatory neurons 3
55433,8705.730769,1800.076923,3,cell,53,22032.77,Excitatory neurons 1
55434,8754.866667,1799.3,1,cell,53,5415.877,Astrocytes
55435,8797.467532,1804.051948,8,cell,53,3769.922,Unknown
55436,8573.793103,1810.172414,6,cell,53,12671.999,Excitatory neurons 3
55437,8646.261538,1806.153846,8,cell,53,3610.4768,Unknown
55438,7691.123487,1815.811138,3,cell,53,19013.846,Excitatory neurons 1
55439,7725.652893,1809.842975,3,cell,53,8887.389,Excitatory neurons 1
55440,8224.546512,1814.575581,6,cell,53,11464.04,Excitatory neurons 3
55441,8311.042969,1814.660156,6,cell,53,15510.867,Excitatory neurons 3
55442,8691.505376,1816.412186,3,cell,53,24337.307,Excitatory neurons 1
55443,7627.880795,1818.778146,3,cell,53,20952.307,Excitatory neurons 1
55444,8609.0,1813.885246,6,cell,53,9193.41,Excitatory neurons 3
55445,8023.430233,1816.302326,1,cell,53,6029.1743,Astrocytes
55446,8833.933735,1821.722892,4,cell,53,3345.1506,Endothelial cells
55447,7829.912281,1819.315789,1,cell,53,2929.1758,Astrocytes
55448,8607.966667,1821.775,5,cell,53,15946.783,Excitatory neurons 2
55449,8728.780702,1823.280702,3,cell,53,22047.832,Excitatory neurons 1
55450,7801.86,1825.06,3,cell,53,13706.221,Excitatory neurons 1
55451,8558.49848,1840.407295,6,cell,53,17138.135,Excitatory neurons 3
55452,8055.679443,1840.160279,3,cell,53,19683.195,Excitatory neurons 1
55453,8656.715481,1839.962343,6,cell,53,19725.771,Excitatory neurons 3
55454,8709.111732,1837.77095,3,cell,53,24185.094,Excitatory neurons 1
55455,7780.982759,1842.560345,0,cell,53,7034.379,Inhibitory neurons 1
55456,8139.95045,1846.77027,0,cell,53,14966.681,Inhibitory neurons 1
55457,8771.898089,1846.904459,6,cell,53,14171.0205,Excitatory neurons 3
55458,7891.092308,1844.692308,0,cell,53,13523.0,Inhibitory neurons 1
55459,8323.223881,1846.164179,4,cell,53,4227.209,Endothelial cells
55460,8545.205993,1850.764045,6,cell,53,20678.951,Excitatory neurons 3
55462,8705.837696,1851.633508,3,cell,53,22223.297,Excitatory neurons 1
55463,8338.794286,1854.325714,1,cell,53,9628.708,Astrocytes
55464,7956.187845,1855.712707,6,cell,53,11513.276,Excitatory neurons 3
55465,8789.115556,1856.124444,6,cell,53,11946.067,Excitatory neurons 3
55466,7918.166667,1852.666667,12,cell,53,5803.0825,Immature oligodendrocytes
55467,8397.517007,1858.931973,6,cell,53,16466.613,Excitatory neurons 3
55468,8494.169399,1864.010929,6,cell,53,15903.382,Excitatory neurons 3
55469,7918.267606,1865.807512,0,cell,53,12283.032,Inhibitory neurons 1
55471,8031.55814,1864.465116,4,cell,53,2582.0078,Endothelial cells
55472,8747.713415,1866.981707,3,cell,53,27412.732,Excitatory neurons 1
55473,8568.726496,1873.371795,6,cell,53,18321.854,Excitatory neurons 3
55474,8616.183486,1879.93578,1,cell,53,6464.67,Astrocytes
55475,8682.87,1880.62,6,cell,53,13392.979,Excitatory neurons 3
55476,7949.532609,1883.75,11,cell,53,2892.984,Microglia
55477,8194.968421,1887.810526,1,cell,53,4097.8735,Astrocytes
55478,8261.714286,1891.017857,1,cell,53,7098.1875,Astrocytes
55479,7673.918421,1896.202632,3,cell,53,18788.135,Excitatory neurons 1
55480,7904.678392,1893.512563,3,cell,53,20547.174,Excitatory neurons 1
55481,7751.983516,1893.82967,1,cell,53,4967.2695,Astrocytes
55482,8275.280543,1897.180995,6,cell,53,11069.871,Excitatory neurons 3
55483,8467.979167,1898.802083,9,cell,53,11902.512,Excitatory neurons 4
55484,7814.771186,1896.652542,4,cell,53,2290.381,Endothelial cells
55485,8036.379808,1901.625,3,cell,53,22401.035,Excitatory neurons 1
55486,8214.818519,1909.811111,13,cell,53,3908.5925,Pericytes
55487,8516.371134,1906.484536,6,cell,53,7619.4224,Excitatory neurons 3
55488,8647.765027,1909.114754,4,cell,53,4588.798,Endothelial cells
55489,7930.8,1910.918182,13,cell,53,5157.51,Pericytes
55490,8404.742188,1911.65625,6,cell,53,11014.547,Excitatory neurons 3
55491,7828.171429,1916.457143,3,cell,53,18667.027,Excitatory neurons 1
55492,7721.111111,1911.868687,12,cell,53,3528.9092,Immature oligodendrocytes
55493,7642.090909,1916.315508,11,cell,53,2577.9949,Microglia
55494,8012.983607,1916.743169,1,cell,53,7168.443,Astrocytes
55495,8741.045977,1916.137931,0,cell,53,13186.276,Inhibitory neurons 1
55496,8606.895522,1919.810945,6,cell,53,14395.442,Excitatory neurons 3
55497,7731.979452,1920.321918,4,cell,53,2238.2805,Endothelial cells
55498,8660.415094,1919.575472,13,cell,53,5884.859,Pericytes
55499,8123.507042,1920.366197,1,cell,53,3859.6194,Astrocytes
55500,7788.768212,1922.81457,3,cell,53,23100.535,Excitatory neurons 1
55501,8405.341667,1924.916667,6,cell,53,10749.35,Excitatory neurons 3
55502,8006.322917,1931.479167,4,cell,53,7251.271,Endothelial cells
55503,8468.391003,1936.00346,6,cell,53,23172.184,Excitatory neurons 3
55504,8452.038793,1935.025862,6,cell,53,19032.38,Excitatory neurons 3
55505,8674.072,1935.624,3,cell,53,20756.742,Excitatory neurons 1
55506,8530.132296,1938.132296,6,cell,53,16113.514,Excitatory neurons 3
55508,8123.447368,1938.767544,3,cell,53,22385.756,Excitatory neurons 1
55509,8776.134454,1936.0,3,cell,53,21810.006,Excitatory neurons 1
55510,8051.650224,1940.26009,0,cell,53,14970.795,Inhibitory neurons 1
55511,8215.583333,1938.492424,8,cell,53,3987.3484,Unknown
55512,8695.436735,1940.893878,3,cell,53,25920.826,Excitatory neurons 1
55513,7941.378698,1941.384615,4,cell,53,3367.1777,Endothelial cells
55514,8390.984375,1939.601563,6,cell,53,9156.898,Excitatory neurons 3
55515,8736.365741,1949.328704,11,cell,53,11176.92,Microglia
55516,7819.15534,1950.184466,11,cell,53,3529.8254,Microglia
55517,7784.889908,1952.949541,1,cell,53,5640.445,Astrocytes
55518,7999.012987,1950.636364,10,cell,53,22833.43,Mature oligodendrocytes 2
55519,7873.459677,1956.834677,3,cell,53,18704.674,Excitatory neurons 1
55520,8656.58,1955.4,6,cell,53,10502.579,Excitatory neurons 3
55521,7814.744745,1964.834835,3,cell,53,20712.633,Excitatory neurons 1
55522,8195.977011,1958.91954,1,cell,53,5771.4478,Astrocytes
55523,8277.373134,1964.81592,6,cell,53,15023.065,Excitatory neurons 3
55524,8388.54491,1965.401198,4,cell,53,4470.6587,Endothelial cells
55525,8852.76699,1963.38835,11,cell,53,2662.32,Microglia
55526,8717.944444,1966.944444,3,cell,53,26642.482,Excitatory neurons 1
55527,8494.483146,1974.539326,6,cell,53,10261.888,Excitatory neurons 3
55528,8646.450495,1974.653465,6,cell,53,15412.46,Excitatory neurons 3
55529,7624.871795,1971.871795,1,cell,53,2083.3586,Astrocytes
55530,7701.651316,1976.861842,1,cell,53,5334.4736,Astrocytes
55531,7740.54,1976.56,0,cell,53,12224.676,Inhibitory neurons 1
55532,7850.623016,1979.888889,17,cell,53,19049.531,Inhibitory neurons 2
55533,8237.494505,1978.230769,9,cell,53,13457.803,Excitatory neurons 4
55534,8744.805825,1978.07767,4,cell,53,3028.0386,Endothelial cells
55535,8615.491289,1983.407666,6,cell,53,16742.576,Excitatory neurons 3
55536,8256.145833,1984.666667,4,cell,53,1793.8124,Endothelial cells
55537,8123.79403,1994.558209,3,cell,53,28014.396,Excitatory neurons 1
55538,8068.838235,1990.088235,10,cell,53,18881.5,Mature oligodendrocytes 2
55539,8372.412791,1995.540698,6,cell,53,7095.454,Excitatory neurons 3
55540,8203.109589,1999.061644,4,cell,53,4143.2944,Endothelial cells
55542,8770.118919,2001.881081,3,cell,53,22985.654,Excitatory neurons 1
55543,8857.666667,2000.352201,1,cell,53,6533.258,Astrocytes
55544,8059.602041,2005.005102,3,cell,53,18163.125,Excitatory neurons 1
55545,7626.974359,2004.533333,3,cell,53,17609.816,Excitatory neurons 1
55546,8540.93913,2004.143478,3,cell,53,23071.902,Excitatory neurons 1
55547,8671.340517,2006.461207,3,cell,53,22478.062,Excitatory neurons 1
55548,8417.390244,2005.658537,0,cell,53,15703.942,Inhibitory neurons 1
55549,8497.008333,2005.041667,4,cell,53,3931.4497,Endothelial cells
55550,7968.696629,2007.05618,1,cell,53,1807.9214,Astrocytes
55551,8083.887029,2010.008368,13,cell,53,4592.895,Pericytes
55552,8512.645669,2009.96063,1,cell,53,3725.1497,Astrocytes
55553,7932.347418,2012.169014,0,cell,53,9504.837,Inhibitory neurons 1
55554,8349.815126,2011.957983,4,cell,53,4821.5376,Endothelial cells
55555,7742.207965,2016.623894,17,cell,53,18185.543,Inhibitory neurons 2
55556,7793.378223,2018.853868,17,cell,53,15956.192,Inhibitory neurons 2
55557,8414.5125,2013.6125,0,cell,53,12632.05,Inhibitory neurons 1
55558,7822.198413,2017.904762,0,cell,53,13410.424,Inhibitory neurons 1
55559,7635.669643,2018.008929,10,cell,53,14314.5,Mature oligodendrocytes 2
55560,7721.327485,2021.263158,4,cell,53,1585.2166,Endothelial cells
55561,7845.834437,2022.370861,0,cell,53,12285.656,Inhibitory neurons 1
55562,7947.424084,2024.465969,4,cell,53,4335.492,Endothelial cells
55563,7625.046875,2026.609375,3,cell,53,16967.443,Excitatory neurons 1
55564,8160.012821,2026.019231,10,cell,53,20051.623,Mature oligodendrocytes 2
55565,7890.606218,2029.84456,0,cell,53,11830.952,Inhibitory neurons 1
55566,8293.421429,2028.078571,6,cell,53,9861.065,Excitatory neurons 3
55567,8062.649746,2033.451777,4,cell,53,3743.4822,Endothelial cells
55568,8341.196078,2030.411765,1,cell,53,3092.098,Astrocytes
55569,8385.914286,2037.947619,6,cell,53,13761.375,Excitatory neurons 3
55570,7798.761194,2039.61194,4,cell,53,1557.2238,Endothelial cells
55571,7626.29878,2045.286585,2,cell,53,6440.994,Mature oligodendrocytes 1
55572,8294.643411,2046.604651,6,cell,53,11043.414,Excitatory neurons 3
55573,8784.243902,2044.957317,4,cell,53,3569.3657,Endothelial cells
55574,7673.044983,2052.311419,3,cell,53,16243.969,Excitatory neurons 1
55575,7713.661017,2048.423729,1,cell,53,2911.7964,Astrocytes
55576,8059.071429,2051.60119,13,cell,53,6140.059,Pericytes
55577,8864.69,2051.23,1,cell,53,9856.13,Astrocytes
55578,8207.303483,2055.00995,6,cell,53,8626.7,Excitatory neurons 3
55579,8673.431034,2052.181034,1,cell,53,5656.2246,Astrocytes
55580,7988.770701,2055.490446,1,cell,53,5589.229,Astrocytes
55581,8578.043165,2057.517986,4,cell,53,3475.5972,Endothelial cells
55582,8708.971429,2057.847619,3,cell,53,20747.494,Excitatory neurons 1
55583,7861.633987,2062.424837,17,cell,53,17890.055,Inhibitory neurons 2
55584,8604.815498,2064.719557,6,cell,53,22200.023,Excitatory neurons 3
55585,7779.603399,2067.487252,17,cell,53,17056.957,Inhibitory neurons 2
55586,8357.0,2059.918919,8,cell,53,4277.594,Unknown
55587,7917.0,2060.321429,4,cell,53,2585.3926,Endothelial cells
55588,7944.776978,2067.460432,0,cell,53,10442.12,Inhibitory neurons 1
55589,8217.828179,2068.309278,6,cell,53,16389.527,Excitatory neurons 3
55591,8698.697368,2068.188596,3,cell,53,23883.14,Excitatory neurons 1
55592,7628.361314,2073.127737,3,cell,53,17158.023,Excitatory neurons 1
55593,7827.96129,2070.187097,12,cell,53,10041.161,Immature oligodendrocytes
55594,8474.643979,2072.680628,4,cell,53,3427.5388,Endothelial cells
55595,8287.829876,2074.041494,3,cell,53,29350.44,Excitatory neurons 1
55596,8801.065657,2072.575758,3,cell,53,24919.729,Excitatory neurons 1
55597,8386.033898,2074.305085,0,cell,53,13564.094,Inhibitory neurons 1
55598,7974.211765,2075.4,17,cell,53,21206.824,Inhibitory neurons 2
55599,8090.171053,2077.539474,1,cell,53,7440.539,Astrocytes
55600,8373.666667,2077.627451,6,cell,53,7966.8037,Excitatory neurons 3
55601,8276.934211,2082.105263,3,cell,53,13500.73,Excitatory neurons 1
55602,8185.167568,2086.016216,6,cell,53,19673.379,Excitatory neurons 3
55603,8606.312883,2084.355828,13,cell,53,5238.1904,Pericytes
55604,7733.180723,2084.506024,4,cell,53,2303.5781,Endothelial cells
55605,7982.571429,2086.84127,11,cell,53,7227.5767,Microglia
55606,8452.068182,2082.954545,1,cell,53,2823.932,Astrocytes
55607,8142.119565,2086.206522,3,cell,53,20090.715,Excitatory neurons 1
55608,7881.526471,2095.838235,17,cell,53,24724.719,Inhibitory neurons 2
55609,8255.615385,2092.474359,3,cell,53,26433.592,Excitatory neurons 1
55610,8678.145455,2089.236364,9,cell,53,12453.745,Excitatory neurons 4
55611,7664.986486,2091.716216,4,cell,53,3734.865,Endothelial cells
55612,8038.104072,2096.506787,3,cell,53,25243.39,Excitatory neurons 1
55613,7770.697368,2097.846491,1,cell,53,2963.3027,Astrocytes
55614,7915.575472,2103.553459,0,cell,53,16354.714,Inhibitory neurons 1
55615,7972.86911,2101.157068,13,cell,53,5886.7905,Pericytes
55616,8596.8625,2102.475,3,cell,53,17220.38,Excitatory neurons 1
55617,7895.251163,2104.293023,4,cell,53,8282.32,Endothelial cells
55618,8249.716049,2104.090535,11,cell,53,10421.065,Microglia
55619,7850.882629,2104.647887,11,cell,53,5755.0474,Microglia
55620,8421.29572,2106.435798,6,cell,53,22199.287,Excitatory neurons 3
55622,8723.221239,2106.938053,6,cell,53,14594.646,Excitatory neurons 3
55623,7635.4375,2111.493421,3,cell,53,13988.439,Excitatory neurons 1
55624,8819.37751,2110.538153,3,cell,53,28888.9,Excitatory neurons 1
55625,7945.0,2106.0,4,cell,53,1910.8223,Endothelial cells
55626,8307.747126,2113.91954,8,cell,53,4847.023,Unknown
55627,7983.356784,2117.311558,3,cell,53,26409.326,Excitatory neurons 1
55628,8508.669145,2120.498141,3,cell,53,21350.682,Excitatory neurons 1
55629,8330.603448,2122.422414,3,cell,53,16210.239,Excitatory neurons 1
55630,8766.935065,2121.103896,3,cell,53,15638.233,Excitatory neurons 1
55631,8615.483221,2126.624161,1,cell,53,6191.7446,Astrocytes
55632,8484.219512,2130.89939,6,cell,53,11928.936,Excitatory neurons 3
55633,8807.089385,2126.810056,0,cell,53,17797.736,Inhibitory neurons 1
55634,8719.63587,2132.777174,11,cell,53,6620.5596,Microglia
55635,8866.955102,2132.885714,3,cell,53,23005.59,Excitatory neurons 1
55636,8731.592,2131.288,3,cell,53,20113.703,Excitatory neurons 1
55637,8324.577778,2130.044444,2,cell,53,23610.246,Mature oligodendrocytes 1
55638,8825.528986,2131.289855,3,cell,53,19592.158,Excitatory neurons 1
55639,7671.647436,2137.352564,17,cell,53,13090.82,Inhibitory neurons 2
