,x,y,leiden,QC
23532,5105.256098,7913.280488,17,cell
23533,6253.656566,7918.700337,17,cell
23534,5790.322917,7918.885417,20,cell
23535,5578.979167,7915.880208,20,cell
23536,5190.451087,7918.483696,17,cell
23537,5609.771812,7918.033557,5,cell
23538,5639.925,7915.05,17,cell
23539,5351.285714,7918.593407,6,cell
23540,5985.257282,7927.325243,12,cell
23541,6181.502513,7926.668342,1,cell
23542,5393.24,7921.04,17,cell
23543,5973.146667,7926.86,17,cell
23544,5166.373913,7932.378261,17,cell
23545,5715.034483,7931.923372,10,cell
23546,5276.732877,7930.59589,25,cell
23547,5605.9875,7929.7125,3,cell
23548,6057.453846,7930.830769,13,cell
23549,6162.592965,7933.492462,7,cell
23550,5595.326733,7935.108911,1,cell
23551,5192.99,7936.43,6,cell
23552,5779.886905,7937.577381,17,cell
23553,5402.570707,7938.969697,17,cell
23554,6340.909091,7936.060606,23,cell
23555,5308.877551,7935.918367,17,cell
23556,6042.767442,7943.110465,5,cell
23557,5141.163399,7942.718954,1,cell
23558,6328.173709,7946.314554,5,cell
23559,5425.014184,7945.914894,22,cell
23560,5572.011905,7945.02381,6,cell
23561,5458.624242,7948.854545,10,cell
23562,5366.177215,7950.822785,17,cell
23563,5917.785276,7954.809816,1,cell
23564,5428.173333,7960.28,22,cell
23565,5995.671233,7956.977169,20,cell
23566,5417.878049,7955.528455,26,cell
23567,6240.346667,7957.393333,3,cell
23568,5241.405263,7959.368421,17,cell
23569,5676.796875,7957.984375,28,cell
23570,5314.942857,7958.571429,7,cell
23571,6249.277457,7965.283237,1,cell
23572,5109.523622,7967.145669,17,cell
23573,5869.684211,7965.252632,20,cell
23574,6315.996255,7967.052434,17,cell
23575,6083.311258,7965.112583,20,cell
23576,5216.879245,7967.618868,1,cell
23577,5740.56,7964.32,7,cell
23578,6025.6,7969.888889,17,cell
23579,5555.073529,7967.955882,17,cell
23580,5606.013889,7969.861111,17,cell
23581,5663.362069,7969.672414,17,cell
23582,5780.722222,7970.555556,17,cell
23583,5617.269231,7971.423077,5,cell
23584,6198.148571,7973.365714,1,cell
23585,5446.769231,7974.782051,17,cell
23586,5397.431373,7973.735294,17,cell
23587,5656.694444,7975.574074,25,cell
23588,5916.562842,7980.415301,17,cell
23589,6210.976879,7982.109827,7,cell
23590,5237.733813,7980.625899,17,cell
23591,6013.848485,7980.646465,17,cell
23592,5284.675676,7982.935135,7,cell
23593,5698.867925,7979.90566,1,cell
23594,5574.527027,7985.0,17,cell
23595,5147.075949,7989.0,17,cell
23596,5844.528736,7990.103448,33,cell
23597,5756.5,7988.80303,17,cell
23598,5603.288591,7991.463087,17,cell
23599,6244.226667,7992.493333,1,cell
23600,5506.668919,7991.182432,6,cell
23601,5288.888889,7993.914141,7,cell
23602,6186.352941,7993.647059,3,cell
23603,5237.005076,7997.335025,17,cell
23604,5224.91411,7998.625767,7,cell
23605,5104.150259,8001.326425,1,cell
23606,5595.132159,8003.096916,17,cell
23607,5362.907801,8000.765957,6,cell
23608,5256.126697,8002.529412,25,cell
23609,5608.0,8002.666667,17,cell
23610,5719.315353,8002.153527,20,cell
23611,5849.113636,8001.674242,5,cell
23612,5528.806818,8001.056818,13,cell
23613,6055.597484,8004.823899,17,cell
23614,5310.660131,8005.522876,13,cell
23615,6162.885714,8005.421429,17,cell
23616,5506.392308,8006.753846,7,cell
23617,5807.585106,8007.031915,17,cell
23618,6232.221739,8010.443478,17,cell
23619,5695.720721,8007.828829,13,cell
23620,5331.21875,8009.5,17,cell
23621,5773.921053,8008.631579,13,cell
23622,5521.129032,8013.664516,17,cell
23623,6201.285714,8013.972789,12,cell
23624,5976.78125,8013.828125,5,cell
23625,5290.47549,8017.946078,17,cell
23626,6186.66,8016.886667,20,cell
23627,5276.333333,8019.074074,7,cell
23628,5940.186335,8019.968944,3,cell
23629,5804.967742,8017.854839,7,cell
23630,6028.830303,8021.278788,1,cell
23631,5868.555556,8018.305556,13,cell
23632,5478.173333,8024.594667,32,cell
23633,5984.346939,8022.153061,1,cell
23634,6335.642336,8021.824818,17,cell
23635,6280.689873,8023.702532,7,cell
23636,5132.089888,8026.157303,12,cell
23637,5719.261146,8025.471338,17,cell
23638,6264.399317,8028.860068,17,cell
23639,5185.604278,8027.716578,1,cell
23640,6190.571429,8028.74026,13,cell
23641,5094.181034,8028.094828,5,cell
23642,6078.3,8027.816667,16,cell
23643,5571.176471,8031.941176,6,cell
23644,5183.254902,8040.318627,1,cell
23645,5213.225352,8037.591549,15,cell
23646,5534.888889,8037.666667,17,cell
23647,6316.507937,8043.058201,17,cell
23648,5990.825843,8041.977528,1,cell
23649,5303.017778,8045.217778,17,cell
23650,5549.89083,8046.746725,20,cell
23651,5105.446429,8044.866071,1,cell
23652,5285.638298,8044.744681,8,cell
23653,5343.870192,8051.774038,17,cell
23654,5714.361111,8051.861111,33,cell
23655,5505.739274,8054.993399,17,cell
23656,5260.540541,8053.010811,1,cell
23657,6189.183544,8054.917722,17,cell
23658,6172.641379,8055.875862,28,cell
23659,5407.173913,8056.119565,17,cell
23660,5288.747253,8058.56044,3,cell
23661,5565.078947,8064.243421,1,cell
23662,5879.0,8058.173333,21,cell
23663,5169.580645,8063.446237,17,cell
23664,6219.5,8062.435484,6,cell
23665,5583.086022,8063.430108,1,cell
23666,5537.704225,8072.56338,5,cell
23667,5632.409091,8066.19697,5,cell
23668,5923.83871,8069.741935,10,cell
23669,5361.100917,8069.522936,13,cell
23670,6144.047619,8071.888889,17,cell
23671,6041.912698,8073.857143,1,cell
23672,5447.336585,8077.936585,17,cell
23673,5968.882353,8078.788235,20,cell
23674,6241.02,8075.36,10,cell
23675,5487.894118,8078.841176,17,cell
23676,5902.243421,8080.197368,3,cell
23677,5273.877301,8080.239264,13,cell
23678,6298.391304,8077.84058,6,cell
23679,5112.7875,8081.75,17,cell
23680,5552.464945,8086.055351,1,cell
23681,6278.220126,8089.484277,12,cell
23682,5231.259928,8092.314079,7,cell
23683,6161.97093,8090.337209,16,cell
23684,5739.739726,8091.821918,6,cell
23685,6120.129412,8093.435294,1,cell
23686,6223.988764,8092.94382,13,cell
23687,6061.246073,8097.429319,17,cell
23688,5590.260504,8095.781513,17,cell
23689,5173.516667,8096.1,13,cell
23690,5609.371681,8099.106195,13,cell
23691,5213.393519,8101.157407,17,cell
23692,6272.355932,8106.098305,17,cell
23693,5737.586207,8100.431034,6,cell
23694,6044.627273,8103.272727,17,cell
23695,5467.775194,8105.550388,17,cell
23696,5567.062762,8108.200837,1,cell
23697,6020.892857,8107.028571,3,cell
23698,6249.62963,8106.481481,6,cell
23699,6210.8,8105.44,8,cell
23700,5627.72,8112.548571,17,cell
23701,5823.545455,8111.787879,3,cell
23702,5853.617512,8114.414747,10,cell
23703,5303.745968,8117.133065,17,cell
23704,5753.717131,8116.199203,17,cell
23705,5339.595376,8116.080925,17,cell
23706,5518.200803,8116.586345,17,cell
23707,5779.27,8116.445,17,cell
23708,6014.510417,8118.182292,1,cell
23709,5288.733728,8117.278107,7,cell
23710,5323.834951,8117.412621,17,cell
23711,6170.012739,8118.11465,1,cell
23712,5672.360294,8120.639706,3,cell
23713,6317.905941,8122.891089,7,cell
23714,5684.826733,8124.945545,5,cell
23715,5474.52657,8125.328502,17,cell
23716,6221.640909,8126.472727,17,cell
23717,5110.327434,8125.097345,13,cell
23718,6244.633803,8130.514085,1,cell
23719,5708.558824,8127.176471,17,cell
23720,5758.936759,8134.494071,25,cell
23721,5085.268908,8131.352941,17,cell
23722,5511.333333,8129.589744,10,cell
23723,5544.339207,8133.704846,17,cell
23724,6346.089888,8133.629213,17,cell
23725,5287.038961,8134.058442,32,cell
23726,5273.875,8137.527778,23,cell
23727,5632.678571,8138.276786,17,cell
23728,5143.930636,8137.99422,17,cell
23729,5238.605469,8139.792969,17,cell
23730,5567.985294,8139.022059,20,cell
23731,6144.912621,8142.004854,7,cell
23732,5314.274194,8138.290323,5,cell
23733,5879.467213,8141.97541,17,cell
23734,5946.528302,8139.566038,17,cell
23735,6058.232704,8145.100629,17,cell
23736,5457.279503,8148.540373,3,cell
23737,5702.398693,8148.895425,17,cell
23738,6096.9,8149.3125,5,cell
23739,6030.28655,8153.304094,16,cell
23740,5924.245989,8156.545455,5,cell
23741,6200.37619,8156.271429,1,cell
23742,5577.03252,8157.252033,17,cell
23743,5535.683544,8160.312236,17,cell
23744,6081.37788,8160.705069,17,cell
23745,6346.605263,8156.868421,5,cell
23746,5627.345178,8164.527919,17,cell
23747,6057.77193,8160.596491,12,cell
23748,6276.076336,8163.442748,13,cell
23749,5242.276995,8167.525822,5,cell
23750,5713.9,8166.333333,10,cell
23751,6138.744681,8167.468085,17,cell
23752,5158.611111,8166.083333,13,cell
23753,5181.584,8167.264,3,cell
23754,5842.231707,8165.646341,17,cell
23755,5899.054264,8168.744186,6,cell
23756,6320.567568,8168.036036,16,cell
23757,5501.257143,8170.514286,17,cell
23758,5440.485981,8173.485981,17,cell
23759,5812.067308,8172.586538,13,cell
23760,6151.780303,8177.67803,17,cell
23761,5775.108108,8175.0,17,cell
23762,5629.479339,8178.446281,7,cell
23763,5848.139037,8177.406417,20,cell
23764,5466.56087,8180.295652,17,cell
23765,5954.444976,8178.851675,5,cell
23766,5261.190141,8179.443662,3,cell
23767,5590.153846,8180.129808,7,cell
23768,6277.491979,8185.983957,1,cell
23769,5081.676471,8185.264706,10,cell
23770,5634.295276,8192.996063,17,cell
23771,6136.872,8188.624,17,cell
23772,5574.532258,8188.879032,1,cell
23773,5181.185841,8189.911504,17,cell
23775,5664.041237,8195.020619,17,cell
23776,5685.788889,8194.205556,5,cell
23777,5711.223881,8193.373134,6,cell
23778,5870.372093,8195.430233,16,cell
23779,5917.972973,8197.436937,12,cell
23780,5537.842105,8196.052632,32,cell
23781,5730.666667,8199.169399,12,cell
23782,6153.276119,8199.059701,17,cell
23783,6227.888889,8201.007937,3,cell
23784,5085.189542,8206.196078,17,cell
23785,5532.121951,8204.853659,23,cell
23786,5675.945946,8204.405405,12,cell
23787,5458.5,8206.0,8,cell
23788,6061.520958,8210.538922,3,cell
23789,6010.508475,8210.618644,17,cell
23790,6184.189873,8209.556962,10,cell
23791,6103.833333,8211.072917,1,cell
23792,5365.445378,8216.865546,17,cell
23793,5131.462025,8219.126582,5,cell
23794,5239.377778,8219.511111,17,cell
23795,6280.42029,8215.15942,17,cell
23796,5430.773109,8217.647059,12,cell
23797,6076.68,8219.47,6,cell
23798,5570.537234,8224.058511,7,cell
23799,6131.954545,8221.204545,12,cell
23800,5962.912162,8224.790541,1,cell
23801,5153.260684,8229.384615,17,cell
23802,5200.138889,8222.611111,17,cell
23803,5417.361257,8227.910995,3,cell
23804,5913.09434,8228.584906,3,cell
23805,5648.052786,8233.384164,17,cell
23806,5852.084337,8229.855422,15,cell
23807,6246.65625,8231.53125,17,cell
23808,5474.645833,8238.555556,17,cell
23809,5959.348837,8233.860465,6,cell
23810,5162.344,8241.012,10,cell
23811,5206.533784,8238.101351,17,cell
23812,6029.226131,8241.371859,7,cell
23813,5796.69697,8243.439394,5,cell
23814,5448.054167,8243.441667,17,cell
23815,5742.646739,8243.527174,32,cell
23816,5581.391813,8245.251462,20,cell
23817,5817.119048,8245.07619,10,cell
23818,5330.083665,8250.940239,26,cell
23819,5881.995575,8249.455752,33,cell
23820,6092.416667,8248.145833,13,cell
23821,6044.272059,8250.830882,16,cell
23822,5469.874016,8253.19685,8,cell
23823,5101.208092,8255.138728,1,cell
23824,5306.658416,8256.267327,17,cell
23825,5347.501661,8255.119601,1,cell
23826,5719.136,8254.128,5,cell
23827,5427.233766,8255.493506,1,cell
23828,5515.277778,8260.194444,20,cell
23829,5568.647727,8261.617424,17,cell
23830,6235.631944,8257.770833,20,cell
23831,6287.5,8255.0,5,cell
23832,6311.645833,8260.208333,16,cell
23833,5702.943182,8265.064394,33,cell
23834,5877.48538,8263.064327,28,cell
23835,5968.918367,8263.744898,5,cell
23836,6171.332,8266.748,12,cell
23837,6052.298611,8269.041667,6,cell
23838,5580.809091,8269.090909,8,cell
23839,5997.983516,8275.076923,25,cell
23840,6022.292818,8272.707182,17,cell
23842,5850.326241,8276.546099,5,cell
23843,5883.247788,8277.774336,17,cell
23844,6092.872038,8276.990521,17,cell
23845,5410.806548,8284.071429,17,cell
23846,5333.290909,8278.254545,17,cell
23847,5662.697143,8282.222857,1,cell
23848,5678.235849,8282.075472,17,cell
23849,6345.712644,8282.206897,17,cell
23850,6287.140078,8288.373541,17,cell
23851,6330.730769,8285.871795,8,cell
23852,5149.581818,8290.686364,7,cell
23853,5488.887701,8293.037433,3,cell
23854,6176.892308,8286.338462,10,cell
23855,5397.247664,8294.551402,17,cell
23856,5643.862222,8293.804444,1,cell
23857,5988.004902,8293.215686,12,cell
23858,5585.57377,8296.743169,17,cell
23859,5942.680851,8296.085106,6,cell
23860,6277.657303,8297.634831,17,cell
23861,5596.371795,8295.448718,17,cell
23862,6226.518919,8296.751351,1,cell
23863,5131.489655,8298.372414,17,cell
23864,5311.387665,8301.23348,17,cell
23865,5806.253165,8297.835443,20,cell
23866,5203.673913,8298.26087,6,cell
23867,5266.327957,8302.344086,1,cell
23868,5163.979381,8304.371134,17,cell
23869,5623.257937,8305.297619,17,cell
23870,5558.275,8307.9125,10,cell
23871,5786.207447,8308.611702,17,cell
23872,6040.105,8315.0,17,cell
23873,5514.469945,8316.229508,25,cell
23874,5138.115854,8317.719512,1,cell
23875,6287.755102,8321.282313,17,cell
23876,6316.278351,8321.835052,7,cell
23877,5377.376984,8324.599206,7,cell
23878,5112.057143,8322.095238,5,cell
23879,6342.573099,8324.432749,17,cell
23880,5531.436893,8322.747573,17,cell
23881,5936.910448,8322.537313,17,cell
23882,6057.344828,8322.643678,12,cell
23883,5085.930693,8324.980198,20,cell
23884,5157.02069,8325.875862,5,cell
23885,6102.017857,8323.892857,5,cell
23886,5210.219298,8328.635965,17,cell
23887,5489.376106,8329.084071,17,cell
23888,5583.439815,8328.800926,17,cell
23889,5332.702128,8327.425532,17,cell
23890,5838.919192,8327.676768,17,cell
23891,5522.232323,8331.777778,7,cell
23892,6111.845745,8332.648936,3,cell
23893,5962.367232,8332.451977,1,cell
23894,6150.438356,8333.143836,7,cell
23895,5570.394737,8331.842105,7,cell
23896,5814.446809,8335.085106,6,cell
23897,5831.456221,8338.760369,25,cell
23898,5670.434524,8338.529762,3,cell
23899,5545.626506,8341.006024,3,cell
23900,6164.175182,8342.343066,3,cell
23901,5960.161538,8343.053846,20,cell
23902,6128.052356,8344.816754,17,cell
23903,6174.631579,8344.777778,3,cell
23904,6147.60274,8346.0,17,cell
23905,5158.090909,8349.454545,17,cell
23906,5325.736842,8348.219298,17,cell
23907,5944.162921,8350.157303,17,cell
23908,6046.816239,8350.034188,17,cell
23909,6219.092857,8354.507143,6,cell
23910,5631.712121,8349.227273,10,cell
23911,5578.333333,8354.377358,17,cell
23912,5592.608,8353.096,1,cell
23913,6268.525773,8359.051546,3,cell
23914,5265.160237,8365.712166,17,cell
23915,5632.731183,8361.333333,1,cell
23916,5533.354167,8360.0,5,cell
23917,5565.154639,8362.371134,32,cell
23918,6339.349515,8369.113269,17,cell
23919,5834.285714,8365.68254,17,cell
23920,5897.060284,8370.0,17,cell
23921,5172.232955,8367.892045,5,cell
23922,5578.503497,8368.111888,1,cell
23923,5327.620112,8370.519553,5,cell
23924,5215.27551,8371.954082,17,cell
23925,5443.4,8369.536842,17,cell
23926,5922.542373,8371.480226,3,cell
23927,5877.191919,8374.535354,6,cell
23928,6285.994565,8376.331522,7,cell
23929,5205.36,8378.456,7,cell
23930,5306.927152,8379.417219,3,cell
23931,6074.867797,8382.410169,17,cell
23932,5511.185185,8377.777778,23,cell
23933,6251.307692,8383.696833,5,cell
23934,6223.695364,8382.81457,17,cell
23935,5603.930233,8388.418605,28,cell
23936,5470.954839,8388.077419,12,cell
23937,5668.435065,8389.831169,5,cell
23938,5619.693252,8392.380368,17,cell
23939,5440.916667,8395.783333,17,cell
23940,6015.27,8392.71,17,cell
23941,5678.316176,8394.507353,20,cell
23942,5866.161435,8399.170404,17,cell
23943,5417.026087,8397.773913,5,cell
23944,6330.663366,8398.975248,10,cell
23945,6201.057325,8400.394904,5,cell
23946,6232.413534,8399.270677,1,cell
23947,6260.226804,8403.123711,20,cell
23948,6309.98913,8402.923913,3,cell
23949,5904.397906,8407.65445,17,cell
23950,5488.993377,8408.503311,7,cell
23951,6339.772532,8410.042918,1,cell
23952,6039.368421,8407.705263,5,cell
23953,5691.611111,8413.833333,33,cell
23954,5353.215311,8414.933014,23,cell
23955,5726.85,8411.89,17,cell
23956,5499.384058,8417.815217,17,cell
23957,5526.801653,8413.85124,17,cell
23958,5264.18,8418.805,17,cell
23959,6016.361233,8419.15859,7,cell
23960,5881.023438,8418.546875,12,cell
23961,6317.486111,8416.361111,3,cell
23962,5834.128571,8421.853571,7,cell
23963,5461.684211,8421.021053,17,cell
23964,5702.926923,8424.069231,1,cell
23965,6232.567901,8420.061728,17,cell
23966,6158.136364,8420.939394,23,cell
23967,5178.25,8431.131443,20,cell
23968,6252.804762,8424.852381,1,cell
23969,5106.438596,8427.51462,3,cell
23970,5557.987879,8426.836364,7,cell
23971,5573.606897,8428.103448,17,cell
23972,6147.960474,8430.865613,17,cell
23973,5334.376471,8427.823529,1,cell
23974,6007.3,8427.825,17,cell
23975,5456.107595,8432.544304,25,cell
23976,5537.630435,8430.173913,16,cell
23977,5828.091892,8434.891892,17,cell
23978,5969.305556,8435.296296,23,cell
23979,6135.470238,8439.583333,17,cell
23980,5715.809524,8437.47619,5,cell
23981,6159.444444,8444.352657,28,cell
23982,6222.843478,8443.086957,1,cell
23983,6337.6,8437.04,6,cell
23984,5944.397436,8444.724359,17,cell
23985,5234.568075,8447.014085,17,cell
23986,5418.849593,8449.134146,7,cell
23987,5649.449704,8446.733728,10,cell
23988,5305.162562,8449.79803,3,cell
23989,5096.300752,8450.24812,17,cell
23990,5185.760563,8453.25,1,cell
23991,5386.384615,8452.758242,17,cell
23992,5579.77037,8450.407407,20,cell
23993,6131.221198,8452.764977,17,cell
23994,5552.790123,8450.160494,8,cell
23995,5608.337719,8458.609649,17,cell
23996,5695.840426,8458.851064,7,cell
23997,6245.22449,8455.020408,6,cell
23998,5661.07772,8457.507772,1,cell
23999,5856.4375,8455.741071,20,cell
24000,5823.098592,8455.943662,17,cell
24001,5325.330484,8465.854701,7,cell
24002,5236.053571,8458.928571,16,cell
24003,5435.042553,8462.27234,17,cell
24004,5953.756303,8460.89916,1,cell
24005,5520.643478,8461.886957,28,cell
24006,5867.344828,8461.287356,5,cell
24007,5468.472222,8466.027778,17,cell
24008,5892.262222,8467.711111,20,cell
24009,5113.511364,8466.261364,17,cell
24010,5501.184615,8470.788462,17,cell
24011,5860.473404,8469.069149,12,cell
24012,5258.439394,8473.40404,5,cell
24013,5999.913462,8472.307692,16,cell
24014,5877.091603,8473.030534,17,cell
24015,5317.435028,8477.237288,7,cell
24016,5758.154362,8476.711409,17,cell
24017,6051.289538,8483.676399,7,cell
24018,5350.512077,8478.966184,17,cell
24019,5622.619289,8478.507614,4,cell
24020,5439.201439,8477.618705,5,cell
24021,5833.329897,8477.103093,12,cell
24022,6165.0,8477.522936,3,cell
24023,5174.387755,8477.602041,6,cell
24024,5133.855346,8480.836478,17,cell
24025,6123.204225,8481.21831,33,cell
24026,6202.300613,8480.877301,1,cell
24027,5839.755319,8486.12766,17,cell
24028,5112.6,8485.141935,5,cell
24029,5388.070866,8484.952756,17,cell
24030,5539.007299,8485.051095,17,cell
24031,5564.3,8484.7,17,cell
24032,6268.879518,8483.120482,6,cell
24033,5162.207792,8486.818182,12,cell
24034,5962.886792,8485.924528,17,cell
24035,6318.146497,8492.216561,3,cell
24036,6131.558974,8492.620513,7,cell
24037,5643.503226,8492.793548,1,cell
24038,5460.5,8494.809524,17,cell
24039,5253.776316,8497.592105,6,cell
24040,5486.980769,8498.298077,5,cell
24041,5277.010204,8506.119048,17,cell
24042,5589.951923,8502.052885,3,cell
24043,5476.169811,8504.858491,7,cell
24044,5460.4,8502.34,17,cell
24045,6126.3,8503.177778,17,cell
24046,6100.5625,8503.5625,6,cell
24047,5662.354582,8509.501992,7,cell
24048,6000.015464,8509.886598,7,cell
24049,6280.193548,8507.354839,1,cell
